store,item,date,predicted_sales
5,28,2018-01-08,45.2
5,29,2018-01-08,32.41
5,30,2018-01-08,19.89
5,31,2018-01-08,29.23
5,32,2018-01-08,21.94
5,33,2018-01-08,30.61
5,34,2018-01-08,11.77
5,35,2018-01-08,32.4
5,36,2018-01-08,35.44
5,37,2018-01-08,14.34
5,38,2018-01-08,41.41
5,39,2018-01-08,22.09
5,40,2018-01-08,14.18
5,41,2018-01-08,11.2
5,42,2018-01-08,17.17
5,43,2018-01-08,25.26
5,44,2018-01-08,14.44
5,45,2018-01-08,39.56
5,46,2018-01-08,30.52
5,47,2018-01-08,11.21
5,48,2018-01-08,26.77
5,49,2018-01-08,13.28
5,50,2018-01-08,31.52
6,1,2018-01-08,9.31
6,2,2018-01-08,30.24
6,3,2018-01-08,18.91
6,4,2018-01-08,9.12
6,5,2018-01-08,7.86
6,6,2018-01-08,28.15
6,7,2018-01-08,29.34
6,8,2018-01-08,37.96
6,9,2018-01-08,28.11
6,10,2018-01-08,37.53
6,11,2018-01-08,34.56
6,12,2018-01-08,35.73
6,13,2018-01-08,43.53
6,14,2018-01-08,28.47
6,15,2018-01-08,40.66
6,16,2018-01-08,13.14
6,17,2018-01-08,16.78
6,18,2018-01-08,41.98
6,19,2018-01-08,19.26
6,20,2018-01-08,23.54
6,21,2018-01-08,19.39
6,22,2018-01-08,37.78
6,23,2018-01-08,14.89
6,24,2018-01-08,31.59
6,25,2018-01-08,37.93
6,26,2018-01-08,23.03
6,27,2018-01-08,11.11
6,28,2018-01-08,42.41
6,29,2018-01-08,32.61
6,30,2018-01-08,19.04
6,31,2018-01-08,26.13
6,32,2018-01-08,21.65
6,33,2018-01-08,35.07
6,34,2018-01-08,13.17
6,35,2018-01-08,33.31
6,36,2018-01-08,38.87
6,37,2018-01-08,15.01
6,38,2018-01-08,39.78
6,39,2018-01-08,21.25
6,40,2018-01-08,16.45
6,41,2018-01-08,10.97
6,42,2018-01-08,16.56
6,43,2018-01-08,24.54
6,44,2018-01-08,14.16
6,45,2018-01-08,38.06
6,46,2018-01-08,30.36
6,47,2018-01-08,11.21
6,48,2018-01-08,24.15
6,49,2018-01-08,13.44
6,50,2018-01-08,35.15
7,1,2018-01-08,10.04
7,2,2018-01-08,25.82
7,3,2018-01-08,15.26
7,4,2018-01-08,9.67
7,5,2018-01-08,8.84
7,6,2018-01-08,26.33
7,7,2018-01-08,28.41
7,8,2018-01-08,35.48
7,9,2018-01-08,22.97
7,10,2018-01-08,33.05
7,11,2018-01-08,31.79
7,12,2018-01-08,31.88
7,13,2018-01-08,37.0
7,14,2018-01-08,26.24
7,15,2018-01-08,39.17
7,16,2018-01-08,11.04
7,17,2018-01-08,16.11
7,18,2018-01-08,38.06
7,19,2018-01-08,18.43
7,20,2018-01-08,20.89
7,21,2018-01-08,17.34
7,22,2018-01-08,38.12
7,23,2018-01-08,12.5
7,24,2018-01-08,30.78
7,25,2018-01-08,36.89
7,26,2018-01-08,20.51
7,27,2018-01-08,9.38
7,28,2018-01-08,38.53
7,29,2018-01-08,34.57
7,30,2018-01-08,17.75
7,31,2018-01-08,28.84
7,32,2018-01-08,20.06
7,33,2018-01-08,32.84
7,34,2018-01-08,11.92
7,35,2018-01-08,30.0
7,36,2018-01-08,34.75
7,37,2018-01-08,12.86
7,38,2018-01-08,32.34
7,39,2018-01-08,16.91
7,40,2018-01-08,12.76
7,41,2018-01-08,9.51
7,42,2018-01-08,16.53
7,43,2018-01-08,23.62
7,44,2018-01-08,13.26
7,45,2018-01-08,36.26
7,46,2018-01-08,25.57
7,47,2018-01-08,10.06
7,48,2018-01-08,24.26
7,49,2018-01-08,12.52
7,50,2018-01-08,29.09
8,1,2018-01-08,16.4
8,2,2018-01-08,50.66
8,3,2018-01-08,30.22
8,4,2018-01-08,15.58
8,5,2018-01-08,15.18
8,6,2018-01-08,46.82
8,7,2018-01-08,49.87
8,8,2018-01-08,58.26
8,9,2018-01-08,41.61
8,10,2018-01-08,54.77
8,11,2018-01-08,54.7
8,12,2018-01-08,53.15
8,13,2018-01-08,62.67
8,14,2018-01-08,46.08
8,15,2018-01-08,69.15
8,16,2018-01-08,19.15
8,17,2018-01-08,26.09
8,18,2018-01-08,66.25
8,19,2018-01-08,34.17
8,20,2018-01-08,38.78
8,21,2018-01-08,34.84
8,22,2018-01-08,59.48
8,23,2018-01-08,23.48
8,24,2018-01-08,52.53
8,25,2018-01-08,61.62
8,26,2018-01-08,36.85
8,27,2018-01-08,16.53
8,28,2018-01-08,64.19
8,29,2018-01-08,55.19
8,30,2018-01-08,30.98
8,31,2018-01-08,46.05
8,32,2018-01-08,33.26
8,33,2018-01-08,54.06
8,34,2018-01-08,23.67
8,35,2018-01-08,52.79
8,36,2018-01-08,59.5
8,37,2018-01-08,24.55
8,38,2018-01-08,59.68
8,39,2018-01-08,36.41
8,40,2018-01-08,23.17
8,41,2018-01-08,18.74
8,42,2018-01-08,30.12
8,43,2018-01-08,39.63
8,44,2018-01-08,23.81
8,45,2018-01-08,57.66
8,46,2018-01-08,48.21
8,47,2018-01-08,16.95
8,48,2018-01-08,41.53
8,49,2018-01-08,23.85
8,50,2018-01-08,49.74
9,1,2018-01-08,14.24
9,2,2018-01-08,38.33
9,3,2018-01-08,24.97
9,4,2018-01-08,14.09
9,5,2018-01-08,13.26
9,6,2018-01-08,40.61
9,7,2018-01-08,42.21
9,8,2018-01-08,52.46
9,9,2018-01-08,36.07
9,10,2018-01-08,49.74
9,11,2018-01-08,50.88
9,12,2018-01-08,47.07
9,13,2018-01-08,55.41
9,14,2018-01-08,38.7
9,15,2018-01-08,56.96
9,16,2018-01-08,16.06
9,17,2018-01-08,21.74
9,18,2018-01-08,56.4
9,19,2018-01-08,29.66
9,20,2018-01-08,31.84
9,21,2018-01-08,26.24
9,22,2018-01-08,53.51
9,23,2018-01-08,21.92
9,24,2018-01-08,44.98
9,25,2018-01-08,53.98
9,26,2018-01-08,32.01
9,27,2018-01-08,16.52
9,28,2018-01-08,57.11
9,29,2018-01-08,49.32
9,30,2018-01-08,27.49
9,31,2018-01-08,38.95
9,32,2018-01-08,31.03
9,33,2018-01-08,45.85
9,34,2018-01-08,15.84
9,35,2018-01-08,45.68
9,36,2018-01-08,51.89
9,37,2018-01-08,20.57
9,38,2018-01-08,55.69
9,39,2018-01-08,31.28
9,40,2018-01-08,18.95
9,41,2018-01-08,15.06
9,42,2018-01-08,24.6
9,43,2018-01-08,38.17
9,44,2018-01-08,19.42
9,45,2018-01-08,53.99
9,46,2018-01-08,39.96
9,47,2018-01-08,15.51
9,48,2018-01-08,33.97
9,49,2018-01-08,19.73
9,50,2018-01-08,43.95
10,1,2018-01-08,14.23
10,2,2018-01-08,40.68
10,3,2018-01-08,25.78
10,4,2018-01-08,15.56
10,5,2018-01-08,13.71
10,6,2018-01-08,38.84
10,7,2018-01-08,39.96
10,8,2018-01-08,52.21
10,9,2018-01-08,35.69
10,10,2018-01-08,53.22
10,11,2018-01-08,51.58
10,12,2018-01-08,51.56
10,13,2018-01-08,57.98
10,14,2018-01-08,40.41
10,15,2018-01-08,59.97
10,16,2018-01-08,18.04
10,17,2018-01-08,25.11
10,18,2018-01-08,57.98
10,19,2018-01-08,28.98
10,20,2018-01-08,33.84
10,21,2018-01-08,29.1
10,22,2018-01-08,57.87
10,23,2018-01-08,22.97
10,24,2018-01-08,48.71
10,25,2018-01-08,57.65
10,26,2018-01-08,33.85
10,27,2018-01-08,15.66
10,28,2018-01-08,60.03
10,29,2018-01-08,50.64
10,30,2018-01-08,29.18
10,31,2018-01-08,41.28
10,32,2018-01-08,30.39
10,33,2018-01-08,49.96
10,34,2018-01-08,17.46
10,35,2018-01-08,44.78
10,36,2018-01-08,54.37
10,37,2018-01-08,22.39
10,38,2018-01-08,57.05
10,39,2018-01-08,31.53
10,40,2018-01-08,20.43
10,41,2018-01-08,15.64
10,42,2018-01-08,26.13
10,43,2018-01-08,38.84
10,44,2018-01-08,20.82
10,45,2018-01-08,55.62
10,46,2018-01-08,44.41
10,47,2018-01-08,15.8
10,48,2018-01-08,35.96
10,49,2018-01-08,22.12
10,50,2018-01-08,47.8
1,1,2018-01-09,16.17
1,2,2018-01-09,42.59
1,3,2018-01-09,22.78
1,4,2018-01-09,14.32
1,5,2018-01-09,13.36
1,6,2018-01-09,41.66
1,7,2018-01-09,41.57
1,8,2018-01-09,51.37
1,9,2018-01-09,34.97
1,10,2018-01-09,51.74
1,11,2018-01-09,47.6
1,12,2018-01-09,46.18
1,13,2018-01-09,56.22
1,14,2018-01-09,39.72
1,15,2018-01-09,59.9
1,16,2018-01-09,19.37
1,17,2018-01-09,22.82
1,18,2018-01-09,60.17
1,19,2018-01-09,27.7
1,20,2018-01-09,33.98
1,21,2018-01-09,26.52
1,22,2018-01-09,53.59
1,23,2018-01-09,22.7
1,24,2018-01-09,40.82
1,25,2018-01-09,54.87
1,26,2018-01-09,34.57
1,27,2018-01-09,14.92
1,28,2018-01-09,58.29
1,29,2018-01-09,49.12
1,30,2018-01-09,26.48
1,31,2018-01-09,38.66
1,32,2018-01-09,29.94
1,33,2018-01-09,48.1
1,34,2018-01-09,19.51
1,35,2018-01-09,45.6
1,36,2018-01-09,51.53
1,37,2018-01-09,17.58
1,38,2018-01-09,54.96
1,39,2018-01-09,31.32
1,40,2018-01-09,20.44
1,41,2018-01-09,15.36
1,42,2018-01-09,22.3
1,43,2018-01-09,33.5
1,44,2018-01-09,20.3
1,45,2018-01-09,54.41
1,46,2018-01-09,40.53
1,47,2018-01-09,14.93
1,48,2018-01-09,36.67
1,49,2018-01-09,20.21
1,50,2018-01-09,44.16
2,1,2018-01-09,20.79
2,2,2018-01-09,55.65
2,3,2018-01-09,37.35
2,4,2018-01-09,21.36
2,5,2018-01-09,17.7
2,6,2018-01-09,54.07
2,7,2018-01-09,56.21
2,8,2018-01-09,68.99
2,9,2018-01-09,49.28
2,10,2018-01-09,67.65
2,11,2018-01-09,66.83
2,12,2018-01-09,66.36
2,13,2018-01-09,78.08
2,14,2018-01-09,55.78
2,15,2018-01-09,80.81
2,16,2018-01-09,21.46
2,17,2018-01-09,30.78
2,18,2018-01-09,75.29
2,19,2018-01-09,38.72
2,20,2018-01-09,42.82
2,21,2018-01-09,38.2
2,22,2018-01-09,70.26
2,23,2018-01-09,30.17
2,24,2018-01-09,59.54
2,25,2018-01-09,75.52
2,26,2018-01-09,48.52
2,27,2018-01-09,21.81
2,28,2018-01-09,80.9
2,29,2018-01-09,66.4
2,30,2018-01-09,39.3
2,31,2018-01-09,56.6
2,32,2018-01-09,44.48
2,33,2018-01-09,62.99
2,34,2018-01-09,24.7
2,35,2018-01-09,61.07
2,36,2018-01-09,73.41
2,37,2018-01-09,29.51
2,38,2018-01-09,74.25
2,39,2018-01-09,42.14
2,40,2018-01-09,30.24
2,41,2018-01-09,20.49
2,42,2018-01-09,37.81
2,43,2018-01-09,51.46
2,44,2018-01-09,27.52
2,45,2018-01-09,75.83
2,46,2018-01-09,55.22
2,47,2018-01-09,21.97
2,48,2018-01-09,46.88
2,49,2018-01-09,29.68
2,50,2018-01-09,58.03
3,1,2018-01-09,18.41
3,2,2018-01-09,51.27
3,3,2018-01-09,29.98
3,4,2018-01-09,18.53
3,5,2018-01-09,16.71
3,6,2018-01-09,49.19
3,7,2018-01-09,50.6
3,8,2018-01-09,61.5
3,9,2018-01-09,45.21
3,10,2018-01-09,56.43
3,11,2018-01-09,61.8
3,12,2018-01-09,58.12
3,13,2018-01-09,69.25
3,14,2018-01-09,53.32
3,15,2018-01-09,73.38
3,16,2018-01-09,24.21
3,17,2018-01-09,28.98
3,18,2018-01-09,71.21
3,19,2018-01-09,32.37
3,20,2018-01-09,41.48
3,21,2018-01-09,36.32
3,22,2018-01-09,66.68
3,23,2018-01-09,24.86
3,24,2018-01-09,64.13
3,25,2018-01-09,67.68
3,26,2018-01-09,38.4
3,27,2018-01-09,20.01
3,28,2018-01-09,69.93
3,29,2018-01-09,60.9
3,30,2018-01-09,36.2
3,31,2018-01-09,48.44
3,32,2018-01-09,41.81
3,33,2018-01-09,59.54
3,34,2018-01-09,21.96
3,35,2018-01-09,59.26
3,36,2018-01-09,66.66
3,37,2018-01-09,25.48
3,38,2018-01-09,67.12
3,39,2018-01-09,39.14
3,40,2018-01-09,25.71
3,41,2018-01-09,19.47
3,42,2018-01-09,31.66
3,43,2018-01-09,41.38
3,44,2018-01-09,25.83
3,45,2018-01-09,67.82
3,46,2018-01-09,49.59
3,47,2018-01-09,19.89
3,48,2018-01-09,45.83
3,49,2018-01-09,26.5
3,50,2018-01-09,55.22
4,1,2018-01-09,17.13
4,2,2018-01-09,44.19
4,3,2018-01-09,32.42
4,4,2018-01-09,20.82
4,5,2018-01-09,15.19
4,6,2018-01-09,46.08
4,7,2018-01-09,46.04
4,8,2018-01-09,59.57
4,9,2018-01-09,42.27
4,10,2018-01-09,55.74
4,11,2018-01-09,58.67
4,12,2018-01-09,58.48
4,13,2018-01-09,68.23
4,14,2018-01-09,48.28
4,15,2018-01-09,69.08
4,16,2018-01-09,19.97
4,17,2018-01-09,24.02
4,18,2018-01-09,67.71
4,19,2018-01-09,34.21
4,20,2018-01-09,36.64
4,21,2018-01-09,35.93
4,22,2018-01-09,62.16
4,23,2018-01-09,22.16
4,24,2018-01-09,52.35
4,25,2018-01-09,64.19
4,26,2018-01-09,36.72
4,27,2018-01-09,17.88
4,28,2018-01-09,68.95
4,29,2018-01-09,54.9
4,30,2018-01-09,33.49
4,31,2018-01-09,48.82
4,32,2018-01-09,35.23
4,33,2018-01-09,54.09
4,34,2018-01-09,21.25
4,35,2018-01-09,51.01
4,36,2018-01-09,63.89
4,37,2018-01-09,22.47
4,38,2018-01-09,60.79
4,39,2018-01-09,34.42
4,40,2018-01-09,22.56
4,41,2018-01-09,19.21
4,42,2018-01-09,29.66
4,43,2018-01-09,41.64
4,44,2018-01-09,23.14
4,45,2018-01-09,62.68
4,46,2018-01-09,47.31
4,47,2018-01-09,19.02
4,48,2018-01-09,41.1
4,49,2018-01-09,21.71
4,50,2018-01-09,50.47
5,1,2018-01-09,13.74
5,2,2018-01-09,32.28
5,3,2018-01-09,21.1
5,4,2018-01-09,11.39
5,5,2018-01-09,11.09
5,6,2018-01-09,32.86
5,7,2018-01-09,32.25
5,8,2018-01-09,45.0
5,9,2018-01-09,30.63
5,10,2018-01-09,43.85
5,11,2018-01-09,40.37
5,12,2018-01-09,38.3
5,13,2018-01-09,47.25
5,14,2018-01-09,38.99
5,15,2018-01-09,53.21
5,16,2018-01-09,14.12
5,17,2018-01-09,17.93
5,18,2018-01-09,50.78
5,19,2018-01-09,23.29
5,20,2018-01-09,26.67
5,21,2018-01-09,21.51
5,22,2018-01-09,46.14
5,23,2018-01-09,15.47
5,24,2018-01-09,36.51
5,25,2018-01-09,45.33
5,26,2018-01-09,24.93
5,27,2018-01-09,13.16
5,28,2018-01-09,54.84
5,29,2018-01-09,41.4
5,30,2018-01-09,23.18
5,31,2018-01-09,33.77
5,32,2018-01-09,26.17
5,33,2018-01-09,37.6
5,34,2018-01-09,14.92
5,35,2018-01-09,39.42
5,36,2018-01-09,42.28
5,37,2018-01-09,16.18
5,38,2018-01-09,49.17
5,39,2018-01-09,24.39
5,40,2018-01-09,15.69
5,41,2018-01-09,12.32
5,42,2018-01-09,21.38
5,43,2018-01-09,28.07
5,44,2018-01-09,16.88
5,45,2018-01-09,46.65
5,46,2018-01-09,35.97
5,47,2018-01-09,12.79
5,48,2018-01-09,32.04
5,49,2018-01-09,15.22
5,50,2018-01-09,35.92
6,1,2018-01-09,11.77
6,2,2018-01-09,35.29
6,3,2018-01-09,21.67
6,4,2018-01-09,11.23
6,5,2018-01-09,9.74
6,6,2018-01-09,33.3
6,7,2018-01-09,35.15
6,8,2018-01-09,45.48
6,9,2018-01-09,33.85
6,10,2018-01-09,42.05
6,11,2018-01-09,40.01
6,12,2018-01-09,42.01
6,13,2018-01-09,50.69
6,14,2018-01-09,33.87
6,15,2018-01-09,49.71
6,16,2018-01-09,15.04
6,17,2018-01-09,19.82
6,18,2018-01-09,46.4
6,19,2018-01-09,21.76
6,20,2018-01-09,29.16
6,21,2018-01-09,23.6
6,22,2018-01-09,44.72
6,23,2018-01-09,16.16
6,24,2018-01-09,36.41
6,25,2018-01-09,47.19
6,26,2018-01-09,27.56
6,27,2018-01-09,12.6
6,28,2018-01-09,50.57
6,29,2018-01-09,37.37
6,30,2018-01-09,22.13
6,31,2018-01-09,30.69
6,32,2018-01-09,26.65
6,33,2018-01-09,42.01
6,34,2018-01-09,15.43
6,35,2018-01-09,38.08
6,36,2018-01-09,42.5
6,37,2018-01-09,17.4
6,38,2018-01-09,45.58
6,39,2018-01-09,23.19
6,40,2018-01-09,18.29
6,41,2018-01-09,13.12
6,42,2018-01-09,19.78
6,43,2018-01-09,28.82
6,44,2018-01-09,17.87
6,45,2018-01-09,44.24
6,46,2018-01-09,35.24
6,47,2018-01-09,12.35
6,48,2018-01-09,27.25
6,49,2018-01-09,16.15
6,50,2018-01-09,38.37
7,1,2018-01-09,11.43
7,2,2018-01-09,30.26
7,3,2018-01-09,19.26
7,4,2018-01-09,10.77
7,5,2018-01-09,9.62
7,6,2018-01-09,29.73
7,7,2018-01-09,34.82
7,8,2018-01-09,42.74
7,9,2018-01-09,26.29
7,10,2018-01-09,38.34
7,11,2018-01-09,37.56
7,12,2018-01-09,38.83
7,13,2018-01-09,45.35
7,14,2018-01-09,31.63
7,15,2018-01-09,44.4
7,16,2018-01-09,13.08
7,17,2018-01-09,18.17
7,18,2018-01-09,46.59
7,19,2018-01-09,21.33
7,20,2018-01-09,24.62
7,21,2018-01-09,21.84
7,22,2018-01-09,45.04
7,23,2018-01-09,13.36
7,24,2018-01-09,37.82
7,25,2018-01-09,44.41
7,26,2018-01-09,24.16
7,27,2018-01-09,11.0
7,28,2018-01-09,46.19
7,29,2018-01-09,39.37
7,30,2018-01-09,21.08
7,31,2018-01-09,33.4
7,32,2018-01-09,24.04
7,33,2018-01-09,38.86
7,34,2018-01-09,13.49
7,35,2018-01-09,34.97
7,36,2018-01-09,39.94
7,37,2018-01-09,15.01
7,38,2018-01-09,38.69
7,39,2018-01-09,21.81
7,40,2018-01-09,14.53
7,41,2018-01-09,10.94
7,42,2018-01-09,18.58
7,43,2018-01-09,28.98
7,44,2018-01-09,16.18
7,45,2018-01-09,43.39
7,46,2018-01-09,29.4
7,47,2018-01-09,11.61
7,48,2018-01-09,28.07
7,49,2018-01-09,14.2
7,50,2018-01-09,34.26
8,1,2018-01-09,20.64
8,2,2018-01-09,56.46
8,3,2018-01-09,35.46
8,4,2018-01-09,18.94
8,5,2018-01-09,19.88
8,6,2018-01-09,55.6
8,7,2018-01-09,54.84
8,8,2018-01-09,67.0
8,9,2018-01-09,50.2
8,10,2018-01-09,62.5
8,11,2018-01-09,60.63
8,12,2018-01-09,60.27
8,13,2018-01-09,73.34
8,14,2018-01-09,54.37
8,15,2018-01-09,79.95
8,16,2018-01-09,22.46
8,17,2018-01-09,30.51
8,18,2018-01-09,73.23
8,19,2018-01-09,39.15
8,20,2018-01-09,45.59
8,21,2018-01-09,39.85
8,22,2018-01-09,69.02
8,23,2018-01-09,29.37
8,24,2018-01-09,63.02
8,25,2018-01-09,72.4
8,26,2018-01-09,45.61
8,27,2018-01-09,20.53
8,28,2018-01-09,75.35
8,29,2018-01-09,61.96
8,30,2018-01-09,34.44
8,31,2018-01-09,56.11
8,32,2018-01-09,39.6
8,33,2018-01-09,61.86
8,34,2018-01-09,27.2
8,35,2018-01-09,61.13
8,36,2018-01-09,69.8
8,37,2018-01-09,28.27
8,38,2018-01-09,69.76
8,39,2018-01-09,42.87
8,40,2018-01-09,25.7
8,41,2018-01-09,22.35
8,42,2018-01-09,35.45
8,43,2018-01-09,48.59
8,44,2018-01-09,28.2
8,45,2018-01-09,69.55
8,46,2018-01-09,56.28
8,47,2018-01-09,21.53
8,48,2018-01-09,47.17
8,49,2018-01-09,27.54
8,50,2018-01-09,56.1
9,1,2018-01-09,17.65
9,2,2018-01-09,47.11
9,3,2018-01-09,29.7
9,4,2018-01-09,15.97
9,5,2018-01-09,15.29
9,6,2018-01-09,44.56
9,7,2018-01-09,48.2
9,8,2018-01-09,60.45
9,9,2018-01-09,42.9
9,10,2018-01-09,57.48
9,11,2018-01-09,59.44
9,12,2018-01-09,56.39
9,13,2018-01-09,64.87
9,14,2018-01-09,44.12
9,15,2018-01-09,66.52
9,16,2018-01-09,20.09
9,17,2018-01-09,26.56
9,18,2018-01-09,65.69
9,19,2018-01-09,34.1
9,20,2018-01-09,38.14
9,21,2018-01-09,31.31
9,22,2018-01-09,63.94
9,23,2018-01-09,24.12
9,24,2018-01-09,55.77
9,25,2018-01-09,62.94
9,26,2018-01-09,37.72
9,27,2018-01-09,17.97
9,28,2018-01-09,66.52
9,29,2018-01-09,58.28
9,30,2018-01-09,32.71
9,31,2018-01-09,45.2
9,32,2018-01-09,35.62
9,33,2018-01-09,52.07
9,34,2018-01-09,19.43
9,35,2018-01-09,55.12
9,36,2018-01-09,60.26
9,37,2018-01-09,25.19
9,38,2018-01-09,61.25
9,39,2018-01-09,34.67
9,40,2018-01-09,23.19
9,41,2018-01-09,17.53
9,42,2018-01-09,28.66
9,43,2018-01-09,44.65
9,44,2018-01-09,23.79
9,45,2018-01-09,61.18
9,46,2018-01-09,46.06
9,47,2018-01-09,19.24
9,48,2018-01-09,38.42
9,49,2018-01-09,22.58
9,50,2018-01-09,52.17
10,1,2018-01-09,17.17
10,2,2018-01-09,47.47
10,3,2018-01-09,29.66
10,4,2018-01-09,17.91
10,5,2018-01-09,15.24
10,6,2018-01-09,49.67
10,7,2018-01-09,47.46
10,8,2018-01-09,60.77
10,9,2018-01-09,43.24
10,10,2018-01-09,58.79
10,11,2018-01-09,60.64
10,12,2018-01-09,59.89
10,13,2018-01-09,68.78
10,14,2018-01-09,49.85
10,15,2018-01-09,73.0
10,16,2018-01-09,21.35
10,17,2018-01-09,29.7
10,18,2018-01-09,68.28
10,19,2018-01-09,33.71
10,20,2018-01-09,40.39
10,21,2018-01-09,36.15
10,22,2018-01-09,66.58
10,23,2018-01-09,26.25
10,24,2018-01-09,59.21
10,25,2018-01-09,66.1
10,26,2018-01-09,38.28
10,27,2018-01-09,19.63
10,28,2018-01-09,72.31
10,29,2018-01-09,59.68
10,30,2018-01-09,33.48
10,31,2018-01-09,50.04
10,32,2018-01-09,36.08
10,33,2018-01-09,60.23
10,34,2018-01-09,21.62
10,35,2018-01-09,53.81
10,36,2018-01-09,62.09
10,37,2018-01-09,27.12
10,38,2018-01-09,64.12
10,39,2018-01-09,35.75
10,40,2018-01-09,24.4
10,41,2018-01-09,17.55
10,42,2018-01-09,30.3
10,43,2018-01-09,44.5
10,44,2018-01-09,25.3
10,45,2018-01-09,63.71
10,46,2018-01-09,51.63
10,47,2018-01-09,17.01
10,48,2018-01-09,42.36
10,49,2018-01-09,25.37
10,50,2018-01-09,55.41
1,1,2018-01-10,15.14
1,2,2018-01-10,43.77
1,3,2018-01-10,22.86
1,4,2018-01-10,15.26
1,5,2018-01-10,12.48
1,6,2018-01-10,40.4
1,7,2018-01-10,41.24
1,8,2018-01-10,51.98
1,9,2018-01-10,35.23
1,10,2018-01-10,52.61
1,11,2018-01-10,46.81
1,12,2018-01-10,47.32
1,13,2018-01-10,54.61
1,14,2018-01-10,40.36
1,15,2018-01-10,59.45
1,16,2018-01-10,18.82
1,17,2018-01-10,24.0
1,18,2018-01-10,57.96
1,19,2018-01-10,29.14
1,20,2018-01-10,33.84
1,21,2018-01-10,26.98
1,22,2018-01-10,53.65
1,23,2018-01-10,21.28
1,24,2018-01-10,41.93
1,25,2018-01-10,55.32
1,26,2018-01-10,37.88
1,27,2018-01-10,15.25
1,28,2018-01-10,57.53
1,29,2018-01-10,48.98
1,30,2018-01-10,26.69
1,31,2018-01-10,38.0
1,32,2018-01-10,29.13
1,33,2018-01-10,49.77
1,34,2018-01-10,20.02
1,35,2018-01-10,45.94
1,36,2018-01-10,53.99
1,37,2018-01-10,17.94
1,38,2018-01-10,56.52
1,39,2018-01-10,30.93
1,40,2018-01-10,21.3
1,41,2018-01-10,15.27
1,42,2018-01-10,22.26
1,43,2018-01-10,34.06
1,44,2018-01-10,20.67
1,45,2018-01-10,54.46
1,46,2018-01-10,40.79
1,47,2018-01-10,14.26
1,48,2018-01-10,35.63
1,49,2018-01-10,20.42
1,50,2018-01-10,44.97
2,1,2018-01-10,20.5
2,2,2018-01-10,56.54
2,3,2018-01-10,35.74
2,4,2018-01-10,22.25
2,5,2018-01-10,18.17
2,6,2018-01-10,54.55
2,7,2018-01-10,56.27
2,8,2018-01-10,69.57
2,9,2018-01-10,51.91
2,10,2018-01-10,69.01
2,11,2018-01-10,70.4
2,12,2018-01-10,65.63
2,13,2018-01-10,77.81
2,14,2018-01-10,55.62
2,15,2018-01-10,82.51
2,16,2018-01-10,22.45
2,17,2018-01-10,30.76
2,18,2018-01-10,78.34
2,19,2018-01-10,37.84
2,20,2018-01-10,44.56
2,21,2018-01-10,38.28
2,22,2018-01-10,72.81
2,23,2018-01-10,30.61
2,24,2018-01-10,60.39
2,25,2018-01-10,74.54
2,26,2018-01-10,47.28
2,27,2018-01-10,22.22
2,28,2018-01-10,79.62
2,29,2018-01-10,65.13
2,30,2018-01-10,38.81
2,31,2018-01-10,58.0
2,32,2018-01-10,45.83
2,33,2018-01-10,62.61
2,34,2018-01-10,23.84
2,35,2018-01-10,61.87
2,36,2018-01-10,73.86
2,37,2018-01-10,28.11
2,38,2018-01-10,74.68
2,39,2018-01-10,40.97
2,40,2018-01-10,30.06
2,41,2018-01-10,20.85
2,42,2018-01-10,37.53
2,43,2018-01-10,48.89
2,44,2018-01-10,28.42
2,45,2018-01-10,80.56
2,46,2018-01-10,54.92
2,47,2018-01-10,21.35
2,48,2018-01-10,47.77
2,49,2018-01-10,28.46
2,50,2018-01-10,59.15
3,1,2018-01-10,17.65
3,2,2018-01-10,51.85
3,3,2018-01-10,32.22
3,4,2018-01-10,19.55
3,5,2018-01-10,15.88
3,6,2018-01-10,47.61
3,7,2018-01-10,50.31
3,8,2018-01-10,62.3
3,9,2018-01-10,43.96
3,10,2018-01-10,57.29
3,11,2018-01-10,61.96
3,12,2018-01-10,60.09
3,13,2018-01-10,69.29
3,14,2018-01-10,50.26
3,15,2018-01-10,73.61
3,16,2018-01-10,24.22
3,17,2018-01-10,29.0
3,18,2018-01-10,71.2
3,19,2018-01-10,32.55
3,20,2018-01-10,41.26
3,21,2018-01-10,35.79
3,22,2018-01-10,66.86
3,23,2018-01-10,25.78
3,24,2018-01-10,62.19
3,25,2018-01-10,66.91
3,26,2018-01-10,39.59
3,27,2018-01-10,20.7
3,28,2018-01-10,71.01
3,29,2018-01-10,59.29
3,30,2018-01-10,38.9
3,31,2018-01-10,48.63
3,32,2018-01-10,41.34
3,33,2018-01-10,60.72
3,34,2018-01-10,24.5
3,35,2018-01-10,58.85
3,36,2018-01-10,66.24
3,37,2018-01-10,26.58
3,38,2018-01-10,66.24
3,39,2018-01-10,39.1
3,40,2018-01-10,27.95
3,41,2018-01-10,18.94
3,42,2018-01-10,32.33
3,43,2018-01-10,40.01
3,44,2018-01-10,24.59
3,45,2018-01-10,68.57
3,46,2018-01-10,52.23
3,47,2018-01-10,19.2
3,48,2018-01-10,44.53
3,49,2018-01-10,25.98
3,50,2018-01-10,53.85
4,1,2018-01-10,17.82
4,2,2018-01-10,46.78
4,3,2018-01-10,31.89
4,4,2018-01-10,19.79
4,5,2018-01-10,14.71
4,6,2018-01-10,44.65
4,7,2018-01-10,46.34
4,8,2018-01-10,60.18
4,9,2018-01-10,39.7
